#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 846: Virginia Lakes Ridge, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Virginia Lakes Ridge (846) 
# California  SNOTEL Site - 9400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 26, 2020 11:36:14 AM GMT-08:00
#
Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
2002,13,0.0,0.1,7.1,10.8,11.8,13.8,12.4,6.6,0.0,0.0,0.0,0.0
2002,14,0.0,0.2,7.1,10.8,11.8,13.8,12.1,5.7,0.0,0.0,0.0,0.0
2002,15,0.0,0.2,8.0,10.8,11.8,13.8,11.6,4.5,0.0,0.0,0.0,0.0
2002,16,0.0,0.2,8.0,10.8,11.9,13.8,11.4,2.9,0.0,0.0,0.0,0.0
2002,17,0.0,0.0,8.1,10.8,11.9,13.8,11.6,1.8,0.0,0.0,0.0,0.0
2002,18,0.0,0.0,8.2,10.8,12.4,13.8,11.9,1.5,0.0,0.0,0.0,0.0
2002,19,0.0,0.0,8.2,10.8,12.5,13.8,12.1,0.8,0.0,0.0,0.0,0.0
2002,20,0.0,0.0,8.2,10.8,12.5,13.8,12.3,0.0,0.0,0.0,0.0,0.0
2002,21,0.0,0.0,8.6,10.8,12.5,13.9,12.5,0.0,0.0,0.0,0.0,0.0
2002,22,0.0,0.0,8.6,10.8,12.5,13.9,12.4,0.0,0.0,0.0,0.0,0.0
2002,23,0.0,0.6,8.9,10.8,12.5,13.9,12.1,0.0,0.0,0.0,0.0,0.0
2002,24,0.0,0.6,8.9,10.8,12.5,14.1,12.1,0.0,0.0,0.0,0.0,0.0
2002,25,0.0,2.6,9.0,10.8,12.5,14.1,11.8,0.0,0.0,0.0,0.0,0.0
2002,26,0.0,2.6,9.1,10.8,12.5,14.1,11.7,0.0,0.0,0.0,0.0,0.0
2002,27,0.0,2.6,9.1,11.1,12.5,14.1,11.7,0.0,0.0,0.0,0.0,0.0
2002,28,0.0,2.6,9.1,11.2,12.5,14.1,12.1,0.0,0.0,0.0,0.0,0.0
2002,29,0.0,3.1,9.3,11.2,,14.1,12.0,0.0,0.0,0.0,0.0,0.0
2002,30,0.0,3.7,9.8,11.2,,14.1,12.2,0.0,0.0,0.0,0.0,0.0
2002,31,0.2,,10.1,11.4,,14.1,,0.0,,0.0,0.0,
2003,01,0.0,0.0,4.1,10.9,11.7,13.7,15.3,19.2,0.0,0.0,0.0,0.0
2003,02,0.2,0.0,4.1,11.1,11.7,13.7,15.6,19.0,0.0,0.0,0.0,0.0
2003,03,0.2,0.0,4.1,11.2,11.7,13.8,16.0,19.0,0.0,0.0,0.0,0.0
2003,04,0.1,0.0,4.1,11.2,11.7,13.8,16.1,18.9,0.0,0.0,0.0,0.0
2003,05,0.0,0.0,4.1,11.2,11.7,13.8,16.1,18.8,0.0,0.0,0.0,0.0
2003,06,0.0,0.0,4.1,11.2,11.7,13.8,16.1,18.4,0.0,0.0,0.0,0.0
2003,07,0.0,0.0,4.1,11.2,11.7,13.8,16.1,17.9,0.0,0.0,0.0,0.0
2003,08,0.0,1.1,4.1,11.2,11.9,13.8,15.9,17.4,0.0,0.0,0.0,0.0
2003,09,0.0,0.0,4.1,11.2,11.9,13.8,16.1,17.4,0.0,0.0,0.0,0.0
2003,10,0.0,3.9,4.1,11.3,11.9,13.8,16.2,17.7,0.0,0.0,0.0,0.0
2003,11,0.0,4.1,4.1,11.6,11.9,13.9,16.4,17.3,0.0,0.0,0.0,0.0
2003,12,0.0,4.2,4.1,11.6,11.9,13.9,16.6,17.0,0.0,0.0,0.0,0.0
2003,13,0.0,4.2,4.1,11.6,12.1,14.0,16.5,16.5,0.0,0.0,0.0,0.0
2003,14,0.0,4.2,4.2,11.6,12.3,14.1,18.0,15.8,0.0,0.0,0.0,0.0
2003,15,0.0,4.2,4.9,11.6,12.3,14.3,18.5,15.8,0.0,0.0,0.0,0.0
2003,16,0.0,4.2,5.1,11.6,12.4,15.5,18.6,15.2,0.0,0.0,0.0,0.0
2003,17,0.0,4.3,7.4,11.6,12.8,15.6,18.9,14.6,0.0,0.0,0.0,0.0
2003,18,0.0,4.2,8.0,11.6,12.8,15.6,18.9,13.8,0.0,0.0,0.0,0.0
2003,19,0.0,4.2,8.0,11.6,12.8,15.6,18.9,13.0,0.0,0.0,0.0,0.0
2003,20,0.0,4.3,8.6,11.6,12.8,15.6,18.9,12.3,0.0,0.0,0.0,0.0
2003,21,0.0,4.3,8.7,11.6,12.8,15.5,19.0,11.4,0.0,0.0,0.0,0.0
2003,22,0.0,4.3,8.7,11.5,12.8,15.5,19.0,10.3,0.0,0.0,0.0,0.0
2003,23,0.0,4.2,8.8,11.6,12.8,15.4,19.2,9.0,0.0,0.0,0.0,0.0
2003,24,0.0,4.2,8.8,11.7,12.8,15.4,19.2,7.7,0.0,0.0,0.0,0.0
2003,25,0.0,4.2,8.8,11.7,13.1,15.4,19.1,6.4,0.0,0.0,0.0,0.0
2003,26,0.0,4.1,8.9,11.7,13.3,15.4,18.9,5.6,0.0,0.0,0.0,0.0
2003,27,0.0,4.1,9.0,11.7,13.4,15.4,18.9,4.1,0.0,0.0,0.0,0.0
2003,28,0.0,4.1,9.0,11.7,13.5,15.4,18.8,2.5,0.0,0.0,0.0,0.0
2003,29,0.0,4.1,9.7,11.7,,15.4,19.0,0.6,0.0,0.0,0.0,0.0
2003,30,0.0,4.1,10.0,11.7,,15.3,19.1,0.0,0.0,0.0,0.0,0.0
2003,31,0.0,,10.3,11.7,,15.0,,0.0,,0.0,0.0,
2004,01,0.0,0.1,1.0,7.3,9.2,14.9,16.1,11.4,0.0,0.0,0.0,0.0
2004,02,0.0,0.1,0.9,8.8,9.2,15.0,16.1,10.8,0.0,0.0,0.0,0.0
2004,03,0.0,0.2,0.9,9.0,9.9,15.5,16.1,9.9,0.0,0.0,0.0,0.0
2004,04,0.0,0.4,0.9,9.0,9.9,15.5,16.1,8.9,0.0,0.0,0.0,0.0
2004,05,0.0,0.4,1.1,9.1,9.9,15.5,16.1,7.9,0.0,0.0,0.0,0.0
2004,06,0.0,0.5,1.4,9.1,9.9,15.5,15.8,6.9,0.0,0.0,0.0,0.0
2004,07,0.0,0.5,1.7,9.2,10.2,15.5,15.8,6.2,0.0,0.0,0.0,0.0
2004,08,0.0,0.5,2.0,9.3,10.2,15.5,15.6,5.5,0.0,0.0,0.0,0.0
2004,09,0.0,0.7,2.0,9.3,10.2,15.6,15.6,4.8,0.0,0.0,0.0,0.0
2004,10,0.0,1.2,2.2,9.3,10.2,15.6,15.6,3.6,0.0,0.0,0.0,0.0
2004,11,0.0,1.2,2.6,9.3,10.2,15.6,15.6,2.5,0.0,0.0,0.0,0.0
2004,12,0.0,1.3,2.8,9.3,10.2,15.6,15.2,1.9,0.0,0.0,0.0,0.0
2004,13,0.0,1.6,3.1,9.3,10.2,15.6,15.2,1.8,0.0,0.0,0.0,0.0
2004,14,0.0,1.6,3.1,9.3,10.2,15.6,15.2,1.7,0.0,0.0,0.0,0.0
2004,15,0.0,1.6,3.4,9.3,10.2,15.7,15.2,0.9,0.0,0.0,0.0,0.0
2004,16,0.0,1.6,3.6,9.3,10.2,15.7,15.2,0.5,0.0,0.0,0.0,0.0
2004,17,0.0,1.6,3.7,9.3,10.5,15.7,15.2,0.0,0.0,0.0,0.0,0.0
2004,18,0.0,1.4,3.8,9.3,10.7,15.8,15.2,0.0,0.0,0.0,0.0,0.0
2004,19,0.0,1.4,3.9,9.3,11.5,15.7,15.2,0.0,0.0,0.0,0.0,0.0
2004,20,0.0,1.4,4.1,9.3,11.8,15.6,15.3,0.0,0.0,0.0,0.0,0.0
2004,21,0.0,1.2,4.1,9.3,12.3,15.6,15.4,0.0,0.0,0.0,0.0,0.0
2004,22,0.0,1.2,4.1,9.3,12.5,15.5,15.4,0.0,0.0,0.0,0.0,0.0
2004,23,0.0,1.2,4.1,9.3,12.8,15.5,15.4,0.0,0.0,0.0,0.0,0.0
2004,24,0.0,1.0,4.2,9.3,12.8,15.3,14.2,0.0,0.0,0.0,0.0,0.0
2004,25,0.0,1.0,5.5,9.2,12.9,15.3,14.0,0.0,0.0,0.0,0.0,0.0
2004,26,0.0,1.0,5.8,9.2,14.4,15.5,13.7,0.0,0.0,0.0,0.0,0.0
2004,27,0.0,1.0,5.8,9.2,14.9,15.6,13.1,0.0,0.0,0.0,0.0,0.0
2004,28,0.0,1.0,5.8,9.2,14.9,15.9,12.5,0.0,0.0,0.0,0.0,0.0
2004,29,0.0,1.0,6.2,9.2,14.9,16.1,12.1,0.0,0.0,0.0,0.0,0.0
2004,30,0.0,1.0,7.2,9.2,,16.1,11.9,0.0,0.0,0.0,0.0,0.0
2004,31,0.0,,7.3,9.2,,16.1,,0.0,,0.0,0.0,
2005,01,0.0,2.8,6.4,12.7,22.5,27.0,33.7,33.1,14.3,0.0,0.0,0.0
2005,02,0.0,3.0,6.4,12.8,22.5,27.1,33.7,32.6,12.6,0.0,0.0,0.0
2005,03,0.0,3.1,6.4,12.9,22.5,27.1,33.7,31.2,11.1,0.0,0.0,0.0
2005,04,0.0,3.6,6.4,14.3,22.6,27.2,34.1,30.6,9.0,0.0,0.0,0.0
2005,05,0.0,4.1,6.4,14.3,22.6,27.4,34.3,30.3,7.0,0.0,0.0,0.0
2005,06,0.0,4.2,6.4,14.3,22.6,27.5,34.4,30.1,4.6,0.0,0.0,0.0
2005,07,0.0,4.2,6.4,14.3,22.6,27.5,34.8,30.1,3.4,0.0,0.0,0.0
2005,08,0.0,4.7,7.3,16.5,22.6,27.5,34.8,30.1,2.9,0.0,0.0,0.0
2005,09,0.0,5.3,7.8,18.6,22.6,27.7,34.8,30.0,0.6,0.0,0.0,0.0
2005,10,0.0,5.3,7.9,20.3,22.6,27.8,34.9,30.1,0.0,0.0,0.0,0.0
2005,11,0.0,5.3,8.0,21.0,22.7,27.9,35.0,30.2,0.0,0.0,0.0,0.0
2005,12,0.0,5.3,8.0,21.3,22.9,28.0,35.2,30.3,0.0,0.0,0.0,0.0
2005,13,0.0,5.3,8.0,21.4,22.9,28.0,35.2,29.7,0.0,0.0,0.0,0.0
2005,14,0.0,5.3,8.0,21.5,22.9,28.0,35.2,29.6,0.0,0.0,0.0,0.0
2005,15,0.0,5.3,8.0,21.5,23.0,28.0,35.2,28.7,0.0,0.0,0.0,0.0
2005,16,0.0,5.3,8.0,21.6,23.9,28.0,35.2,27.8,0.0,0.0,0.0,0.0
2005,17,0.0,5.3,8.0,21.6,24.2,28.0,35.3,26.5,0.0,0.0,0.0,0.0
2005,18,0.0,5.3,8.0,21.7,24.3,28.0,35.2,26.6,0.0,0.0,0.0,0.0
2005,19,0.0,5.3,8.0,21.7,24.3,28.0,35.2,25.5,0.0,0.0,0.0,0.0
2005,20,1.5,5.3,8.0,21.8,24.4,28.7,35.2,24.2,0.0,0.0,0.0,0.0
2005,21,1.8,5.3,8.0,21.8,24.9,29.5,35.3,22.6,0.0,0.0,0.0,0.0
2005,22,1.9,5.3,8.0,21.8,26.1,29.6,35.3,22.3,0.0,0.0,0.0,0.0
2005,23,2.1,5.3,8.0,21.8,26.5,32.0,35.2,22.3,0.0,0.0,0.0,0.0
2005,24,2.1,5.3,8.0,21.8,26.6,32.5,35.2,22.3,0.0,0.0,0.0,0.0
2005,25,2.1,5.3,8.0,21.8,26.6,32.5,35.2,22.3,0.0,0.0,0.0,0.0
2005,26,2.1,5.3,8.0,21.9,26.6,32.5,35.0,22.3,0.0,0.0,0.0,0.0
2005,27,2.8,5.3,8.0,22.0,26.6,32.6,34.7,21.2,0.0,0.0,0.0,0.0
2005,28,2.8,6.4,8.3,22.0,26.8,33.0,33.8,19.5,0.0,0.0,0.0,0.0
2005,29,2.8,6.4,8.6,22.5,,33.3,33.5,18.3,0.0,0.0,0.0,0.0
2005,30,2.8,6.4,8.9,22.5,,33.5,33.4,17.7,0.0,0.0,0.0,0.0
2005,31,2.8,,11.1,22.5,,33.6,,16.5,,0.0,0.0,
2006,01,0.0,0.0,0.7,10.9,18.7,21.8,31.1,34.1,11.2,0.0,0.0,0.0
2006,02,0.0,0.0,2.0,12.3,18.7,21.8,31.1,33.4,9.1,0.0,0.0,0.0
2006,03,0.0,0.0,2.6,15.3,18.7,22.1,31.1,33.0,7.1,0.0,0.0,0.0
2006,04,0.0,0.0,2.6,15.5,18.7,23.8,32.0,32.4,5.2,0.0,0.0,0.0
2006,05,0.0,0.0,2.6,15.6,18.7,23.8,33.3,31.8,3.6,0.0,0.0,0.0
2006,06,0.0,0.0,2.6,15.8,18.7,23.8,33.3,31.5,0.7,0.0,0.0,0.0
2006,07,0.0,0.0,2.6,15.8,18.7,24.5,33.3,31.0,0.1,0.0,0.0,0.0
2006,08,0.0,0.0,2.9,15.8,18.7,24.5,33.3,30.4,0.0,0.0,0.0,0.0
2006,09,0.0,0.2,2.9,15.8,18.7,24.5,33.3,29.6,0.0,0.0,0.0,0.0
2006,10,0.0,0.2,2.9,15.8,18.7,25.8,33.3,29.0,0.0,0.0,0.0,0.0
2006,11,0.0,0.2,2.9,15.9,18.7,25.8,33.3,28.6,0.0,0.0,0.0,0.0
2006,12,0.0,0.1,2.9,15.9,18.6,25.8,33.4,27.9,0.0,0.0,0.0,0.0
2006,13,0.0,0.0,2.9,15.9,18.6,25.8,33.5,27.0,0.0,0.0,0.0,0.0
2006,14,0.0,0.0,2.9,15.9,18.6,25.8,33.5,25.9,0.0,0.0,0.0,0.0
2006,15,0.0,0.0,2.9,16.7,18.6,27.3,33.5,24.6,0.0,0.0,0.0,0.0
2006,16,0.0,0.0,2.9,16.7,18.7,27.3,33.5,24.4,0.0,0.0,0.0,0.0
2006,17,0.0,0.0,2.9,16.7,18.7,27.3,34.1,24.1,0.0,0.0,0.0,0.0
2006,18,0.0,0.0,3.7,16.8,18.9,27.3,34.2,23.9,0.0,0.0,0.0,0.0
2006,19,0.0,0.0,5.2,17.2,18.9,27.6,34.2,23.6,0.0,0.0,0.0,0.0
2006,20,0.0,0.0,5.4,17.2,19.0,27.6,34.2,23.5,0.0,0.0,0.0,0.0
2006,21,0.0,0.0,5.5,17.2,19.0,28.0,34.2,23.8,0.0,0.0,0.0,0.0
2006,22,0.0,0.0,6.2,17.2,19.0,28.0,34.2,24.1,0.0,0.0,0.0,0.0
2006,23,0.0,0.0,6.5,17.2,19.0,28.0,34.7,23.5,0.0,0.0,0.0,0.0
2006,24,0.0,0.0,6.5,17.2,19.0,28.0,34.8,23.0,0.0,0.0,0.0,0.0
2006,25,0.0,0.0,6.6,17.2,19.0,28.0,34.8,21.0,0.0,0.0,0.0,0.0
2006,26,0.0,0.0,6.6,17.2,19.0,29.3,34.8,18.4,0.0,0.0,0.0,0.0
2006,27,0.0,0.0,6.9,17.2,19.1,29.3,34.8,16.6,0.0,0.0,0.0,0.0
2006,28,0.0,0.0,7.2,17.2,20.7,29.3,34.8,15.3,0.0,0.0,0.0,0.0
2006,29,0.0,0.5,7.5,18.4,,30.4,34.8,14.8,0.0,0.0,0.0,0.0
2006,30,0.0,0.6,7.5,18.4,,30.4,34.6,14.1,0.0,0.0,0.0,0.0
2006,31,0.0,,8.2,18.6,,30.4,,12.7,,0.0,0.0,
2007,01,0.0,0.0,0.1,1.6,2.6,7.6,7.7,4.9,0.0,0.0,0.0,0.0
2007,02,0.0,0.0,0.1,1.6,2.6,7.6,7.6,4.1,0.0,0.0,0.0,0.0
2007,03,0.0,0.0,0.1,1.6,2.6,7.6,7.6,3.6,0.0,0.0,0.0,0.0
2007,04,0.0,0.0,0.1,1.6,2.6,7.6,7.5,3.4,0.0,0.0,0.0,0.0
2007,05,0.0,0.0,0.0,2.3,2.6,7.6,7.5,3.5,0.0,0.0,0.0,0.0
2007,06,0.0,0.0,0.0,2.3,2.6,7.5,7.4,2.9,0.0,0.0,0.0,0.0
2007,07,0.0,0.0,0.0,2.3,2.6,7.5,7.4,2.9,0.0,0.0,0.0,0.0
2007,08,0.0,0.0,0.0,2.3,2.6,7.5,7.2,2.6,0.0,0.0,0.0,0.0
2007,09,0.0,0.0,0.0,2.3,2.9,7.5,6.9,2.5,0.0,0.0,0.0,0.0
2007,10,0.0,0.0,0.1,2.3,3.1,7.4,6.7,2.2,0.0,0.0,0.0,0.0
2007,11,1.0,0.0,0.3,2.3,3.8,7.4,6.4,1.8,0.0,0.0,0.0,0.0
2007,12,1.0,0.2,0.3,2.3,4.1,7.4,6.6,1.5,0.0,0.0,0.0,0.0
2007,13,1.0,0.2,0.3,2.3,4.1,7.4,6.6,1.2,0.0,0.0,0.0,0.0
2007,14,1.1,0.1,0.0,2.3,4.5,7.4,6.6,0.9,0.0,0.0,0.0,0.0
2007,15,1.1,0.0,0.0,2.3,4.5,7.3,6.6,0.2,0.0,0.0,0.0,0.0
2007,16,1.1,0.0,0.0,2.3,4.5,7.3,7.0,0.0,0.0,0.0,0.0,0.0
2007,17,0.7,0.0,0.2,2.3,4.5,7.3,6.9,0.0,0.0,0.0,0.0,0.0
2007,18,0.5,0.0,0.2,2.3,4.5,7.2,6.9,0.0,0.0,0.0,0.0,0.0
2007,19,0.5,0.0,0.2,2.3,4.5,7.2,7.0,0.0,0.0,0.0,0.0,0.0
2007,20,0.5,0.0,0.2,2.3,4.5,7.1,7.0,0.0,0.0,0.0,0.0,0.0
2007,21,0.5,0.0,0.2,2.3,4.5,7.2,7.0,0.0,0.0,0.0,0.0,0.0
2007,22,0.5,0.0,0.6,2.3,4.5,7.5,7.0,0.0,0.0,0.0,0.0,0.0
2007,23,0.5,0.0,0.6,2.3,5.0,7.5,7.6,0.0,0.0,0.0,0.0,0.0
2007,24,0.3,0.0,0.6,2.3,5.1,7.5,7.6,0.0,0.0,0.0,0.0,0.0
2007,25,0.1,0.0,0.6,2.3,5.1,7.5,7.6,0.0,0.0,0.0,0.0,0.0
2007,26,0.0,0.0,0.6,2.3,6.2,7.4,7.3,0.0,0.0,0.0,0.0,0.0
2007,27,0.0,0.1,1.0,2.3,7.0,7.8,7.1,0.0,0.0,0.0,0.0,0.0
2007,28,0.0,0.1,1.6,2.3,7.5,7.9,6.7,0.0,0.0,0.0,0.0,0.0
2007,29,0.0,0.1,1.6,2.6,,7.9,6.1,0.0,0.0,0.0,0.0,0.0
2007,30,0.0,0.1,1.6,2.6,,7.9,5.5,0.0,0.0,0.0,0.0,0.0
2007,31,0.0,,1.6,2.6,,7.7,,0.0,,0.0,0.0,
2008,01,0.0,0.0,0.0,2.5,13.2,19.2,20.0,16.9,3.0,0.0,0.0,0.0
2008,02,0.0,0.0,0.0,2.5,13.2,19.2,20.0,16.8,2.3,0.0,0.0,0.0
2008,03,0.0,0.0,0.0,2.5,14.0,19.2,20.0,16.7,1.4,0.0,0.0,0.0
2008,04,0.0,0.0,0.0,2.5,14.9,19.2,20.0,16.5,1.1,0.0,0.0,0.0
2008,05,0.2,0.0,0.0,6.2,14.9,19.1,20.0,16.5,0.4,0.0,0.0,0.0
2008,06,0.3,0.0,0.0,7.4,15.1,19.1,19.9,16.5,0.0,0.0,0.0,0.0
2008,07,0.3,0.0,0.7,7.4,15.1,19.0,19.7,16.2,0.0,0.0,0.0,0.0
2008,08,0.2,0.0,1.1,7.4,15.1,19.0,19.6,15.3,0.0,0.0,0.0,0.0
2008,09,0.0,0.0,1.1,8.3,15.1,19.0,19.6,15.1,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,1.1,8.3,15.1,19.0,19.6,14.4,0.0,0.0,0.0,0.0
2008,11,0.0,0.1,1.1,8.3,15.1,19.0,19.6,13.9,0.0,0.0,0.0,0.0
2008,12,0.0,0.2,1.1,8.3,15.1,19.0,19.6,13.2,0.0,0.0,0.0,0.0
2008,13,0.0,0.4,1.1,8.3,15.1,19.0,19.7,12.7,0.0,0.0,0.0,0.0
2008,14,0.0,0.4,1.1,8.3,15.1,19.1,19.5,11.9,0.0,0.0,0.0,0.0
2008,15,0.0,0.4,1.1,8.3,15.1,19.2,18.4,11.2,0.0,0.0,0.0,0.0
2008,16,0.0,0.4,1.1,8.3,15.1,19.4,18.4,10.0,0.0,0.0,0.0,0.0
2008,17,0.0,0.2,1.1,8.3,15.1,19.4,18.4,8.7,0.0,0.0,0.0,0.0
2008,18,0.0,0.2,1.2,8.3,15.1,19.7,18.3,7.4,0.0,0.0,0.0,0.0
2008,19,0.0,0.2,1.5,8.3,15.1,19.7,18.0,5.9,0.0,0.0,0.0,0.0
2008,20,0.0,0.1,1.7,8.3,15.1,19.7,17.9,4.5,0.0,0.0,0.0,0.0
2008,21,0.0,0.0,2.4,8.3,15.2,19.7,17.9,2.4,0.0,0.0,0.0,0.0
2008,22,0.0,0.0,2.4,8.3,15.3,19.7,17.7,1.9,0.0,0.0,0.0,0.0
2008,23,0.0,0.0,2.4,8.4,16.1,19.7,17.8,2.4,0.0,0.0,0.0,0.0
2008,24,0.0,0.0,2.4,8.7,17.7,19.7,17.8,2.8,0.0,0.0,0.0,0.0
2008,25,0.0,0.0,2.4,9.0,19.2,19.7,17.8,3.5,0.0,0.0,0.0,0.0
2008,26,0.0,0.0,2.4,9.2,19.2,19.7,17.7,4.3,0.0,0.0,0.0,0.0
2008,27,0.0,0.0,2.4,9.2,19.2,19.7,17.6,4.7,0.0,0.0,0.0,0.0
2008,28,0.0,0.0,2.4,11.3,19.2,19.7,17.5,5.2,0.0,0.0,0.0,0.0
2008,29,0.0,0.0,2.5,11.7,19.2,20.0,17.3,5.0,0.0,0.0,0.0,0.0
2008,30,0.0,0.0,2.5,12.4,,20.0,17.1,4.7,0.0,0.0,0.0,0.0
2008,31,0.0,,2.5,12.5,,20.0,,4.2,,0.0,0.0,
2009,01,0.0,0.0,1.3,3.9,6.0,9.4,14.3,12.0,0.0,0.0,0.0,0.0
2009,02,0.0,0.4,1.3,3.9,6.0,9.7,14.3,11.8,0.0,0.0,0.0,0.0
2009,03,0.0,0.6,1.3,4.1,6.0,11.3,14.2,11.8,0.0,0.0,0.0,0.0
2009,04,0.0,0.7,1.3,4.1,6.0,11.7,14.4,11.6,0.0,0.0,0.0,0.0
2009,05,0.0,0.7,1.3,4.1,6.0,12.3,14.4,11.3,0.0,0.0,0.0,0.0
2009,06,0.0,0.7,1.3,4.1,6.0,12.3,14.4,11.0,0.0,0.0,0.0,0.0
2009,07,0.0,0.7,1.3,4.1,6.8,12.4,14.4,10.4,0.0,0.0,0.0,0.0
2009,08,0.0,0.7,1.3,4.1,7.4,12.4,14.4,9.8,0.0,0.0,0.0,0.0
2009,09,0.0,1.0,1.3,4.1,7.6,12.4,14.4,9.3,0.0,0.0,0.0,0.0
2009,10,0.0,1.0,1.3,4.1,7.6,12.4,14.4,8.6,0.0,0.0,0.0,0.0
2009,11,0.0,1.0,1.1,4.1,7.9,12.4,14.6,7.9,0.0,0.0,0.0,0.0
2009,12,0.0,1.0,0.9,4.1,8.0,12.4,14.7,7.1,0.0,0.0,0.0,0.0
2009,13,0.0,1.0,0.9,4.1,8.0,12.4,14.7,6.4,0.0,0.0,0.0,0.0
2009,14,0.0,1.0,1.1,4.1,8.0,12.4,14.7,5.7,0.0,0.0,0.0,0.0
2009,15,0.0,0.9,1.2,4.1,8.3,12.4,14.7,4.9,0.0,0.0,0.0,0.0
2009,16,0.0,0.9,1.3,4.1,8.4,12.4,14.7,3.9,0.0,0.0,0.0,0.0
2009,17,0.0,0.9,1.3,4.1,8.7,12.4,14.7,2.6,0.0,0.0,0.0,0.0
2009,18,0.0,0.8,1.3,4.1,9.4,12.4,14.7,1.7,0.0,0.0,0.0,0.0
2009,19,0.0,0.8,1.5,4.1,9.4,12.4,14.7,1.1,0.0,0.0,0.0,0.0
2009,20,0.0,0.8,1.8,4.1,9.4,12.4,14.7,0.0,0.0,0.0,0.0,0.0
2009,21,0.0,0.8,1.9,4.1,9.4,12.4,14.1,0.0,0.0,0.0,0.0,0.0
2009,22,0.0,0.8,2.2,4.1,9.4,13.2,13.6,0.0,0.0,0.0,0.0,0.0
2009,23,0.0,0.8,2.3,5.1,9.6,14.1,13.1,0.0,0.0,0.0,0.0,0.0
2009,24,0.0,0.8,2.4,5.5,9.7,14.1,12.7,0.0,0.0,0.0,0.0,0.0
2009,25,0.0,0.8,2.7,5.8,9.6,14.1,12.9,0.0,0.0,0.0,0.0,0.0
2009,26,0.0,0.8,3.5,6.0,9.5,14.1,12.9,0.0,0.0,0.0,0.0,0.0
2009,27,0.0,1.3,3.7,6.0,9.4,14.1,12.9,0.0,0.0,0.0,0.0,0.0
2009,28,0.0,1.3,3.8,6.0,9.4,14.1,12.8,0.0,0.0,0.0,0.0,0.0
2009,29,0.0,1.3,3.9,6.0,,14.1,12.6,0.0,0.0,0.0,0.0,0.0
2009,30,0.0,1.3,3.9,6.0,,14.1,12.4,0.0,0.0,0.0,0.0,0.0
2009,31,0.0,,3.9,6.0,,14.3,,0.0,,0.0,0.0,
2010,01,0.0,0.3,1.0,3.8,8.3,12.9,15.3,17.6,8.6,0.0,0.0,0.0
2010,02,0.0,0.2,1.0,3.8,8.3,12.9,15.3,17.6,7.8,0.0,0.0,0.0
2010,03,0.0,0.0,1.0,3.8,8.3,12.9,15.3,17.5,6.9,0.0,0.0,0.0
2010,04,0.0,0.0,1.0,3.8,8.3,13.4,15.3,17.5,5.6,0.0,0.0,0.0
2010,05,0.1,0.0,1.0,3.8,8.3,13.4,15.8,17.4,4.6,0.0,0.0,0.0
2010,06,0.1,0.0,1.0,3.8,8.4,13.4,16.8,16.8,2.0,0.0,0.0,0.0
2010,07,0.0,0.0,1.0,3.9,8.9,13.4,16.8,16.7,0.8,0.0,0.0,0.0
2010,08,0.0,0.0,1.3,3.9,8.9,13.4,16.8,16.4,0.0,0.0,0.0,0.0
2010,09,0.0,0.0,1.3,3.9,8.9,13.4,16.7,16.3,0.0,0.0,0.0,0.0
2010,10,0.0,0.0,1.3,4.0,9.1,13.4,16.7,16.2,0.0,0.0,0.0,0.0
2010,11,0.0,0.0,1.3,4.0,9.1,13.4,16.7,16.3,0.0,0.0,0.0,0.0
2010,12,0.0,0.0,1.6,4.0,9.1,13.6,17.2,16.3,0.0,0.0,0.0,0.0
2010,13,0.0,0.3,2.8,4.3,9.1,14.3,17.3,16.1,0.0,0.0,0.0,0.0
